Tweet_index	Label	Tweet_text
3775	1	 @ username @ : when ur boyfriend interrupts your selfie  yeah happens all the time 
3776	0	 @ username @  is it snowing in canada? just on the hills here at the minute but hoping for a white christmas
3777	0	and he takes calls when his phone thing works  @ username @   @ username @   @ username @   @ username @   @ username @   @ username @ 
3778	1	@ username @ @ username @ @ username @ @ username @ # gamer gate * , now with weaponized ninjas. we trained with assasins creed.
3779	0	it is brrrrrrr kind of feel & who would go to the kitchen to make coffee ....
3780	0	 @ username @  more proof you will never lose $ betting the under on the intelligence of the electorate. how can anyone believe a word she says?
3781	0	need to get back in to college.. # feeling * # this *
3782	0	 @ username @    :/ still q number , still one of the best :d
3783	1	 @ username @   @ username @  but they did uncover the hidden arsenals of wmd in iraq as a result of the (torture) enhanced interrogation 
3784	0	 @ username @  home page at  time am shows dow - number . number  but it has + number . number . can you make your home page stats more real-time pls? 
3785	0	marked as to-read: becassine pendant la grande guerre by caumery 
3786	0	 @ username @ : the wind is your friend 
3787	0	 number  was the year @ username @ and i became lords :crown: # watch the lord man *
3788	0	nothing better than getting a snapchat from @ username @ with # the * weight playing in the background # same parents * # same tunes *
3789	0	those that are # british royalty * should not presume # titles * or do any # public duties *
3790	1	. @ username @  how far back can i search my google calendar via sunrise? google does not have a working search engine on its calendar 
3791	0	i have honestly never even watched a christmas story. i have only seen random parts.
3792	1	china calls us hypocritical on # human rights * but chinese peace prize goes to castro (& putin in  number )? ; via @ username @
3793	0	@ username @ @ username @ empty threats even # the bear * supports # united *
3794	1	 @ username @  so monday it is ,tickets on general sale for boxing day.thanks for your help
3795	0	my favorite color is every color.
3796	1	 @ username @  one could hope. 
3797	1	i love how when i am stressed my body decides to react by causing me massive pain. 
3798	0	girls with british accents.. :ok_hand_sign: on point.
3799	0	think i almost just died, or burned my face off! # hate gas bbq s *
3800	0	# not cias * # eu * # europ * eua statement on european commissions eu investment plan
3801	0	# now playing * earicpatten presents  dj earic patten's elektrik metro house vibes mix sessions on club ...  at
3802	0	 @ username @  unless rogue theatres start showing it, or it gets sold online?
3803	1	whoever just did the hunger games whistle on the quiet floor, i applaud you on your originality and cultural relevance # old joke *
3804	1	feeling like crap. and being treated horribly too. it has a great day. # i want togo home *
3805	0	 @ username @   @ username @   @ username @   @ username @  it was an in progress list of  mn of the year 
3806	0	@ username @ i get paid  number  posting stuff like this on tsu!   you can too! go to   #follow # follow back *
3807	0	 @ username @   @ username @  i just want learning from this group. development. and to turn green, bass, and thornton into assets.
3808	0	only ones in the cinema # putting * # my * # phone * # on * # silent * @ username @
3809	1	@ username @ @ username @ years ago in m && s in rochdale they had  number  left shoes on sale with a £ number  reduction from full price! # bargain *
3810	0	montana of  number   number  - the best versace remix in the...:  this dude goes off
3811	1	i should of just made a canvas of coffee stains and be done with it. # art *
3812	1	the world is such a smiley place. :flushed_face: 
3813	0	two broke rednecks father/daughter riffing team who make fun of old educational films n more    
3814	0	# wtf * is happening to these kids??? are you kidding me with this?? # insulting * # know your history * # who is paul mccartney *
3815	0	i would have made a much more convincing bella swan.
3816	1	i retweeted this so chris graham blocked me.  :face_with_tears_of_joy: 
3817	0	fries with that  number  # alabama state majors *
3818	0	@ username @ @ username @ if you need a # dev * # en v iron mnet * # then * # a * # great * # pick * for # regular * # web * # stuff * i # do * # like * # it *
3819	1	i am glad the dc council has it has priorities intact... # dc *
3820	0	riding the distraction train.   choo choo
3821	0	chill # re post * # dead * # dominos * # hah a * :face_with_tears_of_joy::skull:
3822	1	someone i work w does not let his kids believe in santa because he is mythical  & at odds w church dogma. i really want  number  explain   number  him
3823	0	check out my new post! myfairdaily:  number  things i have been loving lately # l bloggers * # holidays * # my fair daily * # favorites *
3824	1	obama whisked away to hospital, diagnosed with acid reflux   -wow, that has some real news. 
3825	0	 @ username @   @ username @  true n that has y we r jaded every year
3826	0	another one of our support vehicles modified for iceland service. # bigfoot * # land rover *
3827	1	thanks for shutting the city down.. 
3828	1	 @ username @  ikr?! do not you see? he is going to cry from his utter joy of being with that crybaby! such a beautiful  couple  
3829	1	glad there is not a typhoon where we go on holiday in  number  weeks. # f ml *
3830	0	 @ username @  regarding what the psu president does
3831	0	 @ username @  but still bothers me that i see now follow up report.
3832	0	well now that i have listened to all of into the woods, i am going to listen to some fob # no surprise there *
3833	0	hummingbirds # are * # experts * # at * # hovering * # after * # all * # background * # motion * ...: if the hovering ability of the...
3834	0	only thing missing now is a session at the gym... want to do every body part though and cv! # possible *
4001	0	@ username @ can you help?  more conservatives needed on # tsu * + get paid  number  posting stuff like this!  you $ can go to
4002	1	just walked in to # starbucks * and asked for a  tall blonde  hahahaha # irony *
4003	0	# not * going to win
4004	0	 @ username @  he is exactly that sort of person. weirdo!
4005	1	so much # sarcasm * at work mate  number / number  # boring *  number % # dead * mate full on # shit * absolutely # sleeping * mate cannot handle the # sarcasm *
4006	0	corny jokes are my absolute favorite
4007	1	people complain about my backround pic and all i feel is like  hey do not blame me, albert e might have spoken those words  # sarcasm * # life *
4008	0	 @ username @   @ username @  darn, my sock joke needs fixing?
4009	0	if christian expects fifa to sleep in my bed with me tonight, he is wrong 👿
40010	1	people who tell people with anxiety to  just stop worrying about it  are my favorite kind of people # not * # educate yourself *
40011	0	most important thing i have learned in school 
40012	0	# orion launch * underway - yeah! # orion *
40013	1	i love context and large ensemble fridays!!!!! der my most favourite # sarcasm * # get the fuck out *
40014	0	oh boy...  @ username @  in the house. warm up the dj booth  @ username @ 
40015	0	liar, i have never denied the  number  murders in chicago in  number   @ username @   @ username @   @ username @   @ username @   @ username @ 
40016	0	always classy, never trashy and just a little sassy.
40017	0	you believe you can say something, provide no proof and its a fact, wrong  @ username @   @ username @ 
40018	0	@ username @ # not * # long * to go # before * # mainstream * # media * # pitch * # surgery * # follows * # with * # me * # using * # prototype * # demonstrating * # real * # situation phil *
40019	0	 @ username @  re: jamie grace has tourette's? thanks for sharing. i am about to research her & post my tribute to this young lady gospel singer
40020	1	@ username @ guess they did not get the memo reg non-nuclear baltic sea # sarcasm *
40021	1	exam na jud. merry christmas.   #sarcasm #killusslowly
40022	1	the definition of # irony * would be if a  number -year-old rapper went # viral * and took # bitcoin * mainstream. maybe only way # baby boomers * will buy in.
40023	1	pretty excited about how you gave up on me. file under: # sarcasm *
40024	1	who told the # hipster s * that # irony * was a thing of the clinton years? do they not carry history books in used bookstores in # brooklyn * ?
40025	0	 @ username @  you know that. how you doing??
40026	1	@ username @ hmm... let me think about that # sarcasm *
40027	1	if you want to look like a badass, have drama on social media # not *
40028	1	how dare charles barkley have an intelligent conversation about race. # sarcasm * # charles barkley *
40029	0	 @ username @  i think the general rule is, if it is open all night, pull an all-nighter.
40030	0	natalie prass - bird of prey:  via  @ username @ 
40031	0	nooooooooooo again it is on!!! # pick a new song * # cannot stand it *
40032	1	being a hipster now is so mainstream. oh, the irony. # hipster * # irony *
40033	0	 @ username @  exactly and we are fighting like animals
40034	0	# teen anal casting * # top * top  number  christian songs for  number 
40035	0	the girls on # sorority sisters * thought they would get rich and famous but instead they be like...
40036	0	speaking of # country * # music * albums, anyone else think # sundown heaven town * feels more like a # tim mcgraw * album than, say, his previous three?
40037	0	# teen anal casting * # sex * sex and the city  number  movie casting auditions nyc summer  number 
40038	0	season  number  episode  number  carries outfit, simple & chic 👌 
40039	1	well got the truck buried today perfect way to start a rainy wednesday work day off # not * # annoyed * # pissed *
40040	1	on the train and surrounded by posh people, i am so at home! # not * # stick out like as ore thumb *
40041	1	stupid # doctors * visits is going to bury me!! now that is # irony *
40042	1	love the way @ username @ says fault from last night will be fixed by  number pm, only to see a man in a van pull up at  number pm to fix the fault # irony *
40043	1	planning a vacation instead of studying.... my priorities are in line. # not *
40044	0	dan said he is going to have a sign for me at the airport when i fly in lol # so cute * #  number  more weeks *
40045	1	you decide to go on vacation without me sleep? reaaaal nice. # considerate * # not * 😒💤
40046	0	 @ username @  no sugar during christmas time? :(
40047	1	cannot wait to have an afternoon schedule because of you. it is going to be so much fun # not *
40048	1	@ username @  number  dead on  number / number  n more than  number k our ppl killed in terror attacks till date but not  number  paki show sympathy  number  them # irony *
40049	0	the only time a crime becomes a federal crime  @ username @   @ username @   @ username @   @ username @   @ username @   @ username @ 
40050	0	this music is for the people and not for the money. peace and love. # king life *
40051	1	rangers league game with alloa moved because of the petrofac cup final in april... # irony *
40052	0	how to find a life coach (& the questions you need to ask before hiring one)  via>  @ username @ 
40053	0	i wonder what was the holiday rituals for true africans
40054	1	been at the er now since  number ... # yay * # not *
40055	0	@ username @ suhs been clean for  number  years and has only been in the league for five do not act like he was dirty for  number  years#not biased my ass
40056	0	@ username @ @ username @ thank you studs for perfecting and teaching my bench, respectively. props on form from lifters in al. # dye l *
40057	0	haley approves of her new hammock 🐭 # rats of insta gram *
40058	1	 number  years on, people still have not got justice they deserve. # bhopal gas tragedy * yet another brilliant job done by the americans # sarcasm *
40059	0	pips who drop out of school n have kirya as 'eir role model tht ey wana sing too..guy spix portuguese,french,english...#not a school dropout
40060	0	free pets and animals books # freebie book download * # pets *
40061	0	 @ username @  there will be no next employer in nfl for trestman. he was a disgraceful hire and never stood a chance.
40062	1	loooovvveeeeeee when my phone gets wiped -.- # not *
40063	1	painting all cops with a broad brush because of the actions of a few is the same logic racists use. # irony *
40064	1	do not know if i can handle this crazy  number - number  shift. it is so long i might pass out on the job! # sarcasm *
40065	1	i just love being ignored😊 #not😒
40066	1	# irony * rt @ username @ : if you are going to give someone a scathing,  number -star review for poor grammar, ffs use proper grammar.
40067	1	produce mobile apps # not *
40068	1	decide that you want it more than you are afraid of it. -bill cosby #irony
40069	0	finally finished the first season of # veronica mars * move over, # cliff huxtable * keith mars is the new sheriff--er, ultimate # tv * dad--in town.
40070	0	merry christmas to all those soldiers out there that could not make it home! i love you all ❤
40071	0	about as relevant as michael sam and jason collins. rt  @ username @ : major league baseball umpire dale scott comes out as gay.
40072	0	getting final jeopardy correct on kids jeopardy boosts my self-esteem
40073	1	itsfunny bc people think i am quiet but i am just listening toeveryones convos and figuring out ur weaknesses todestroy you later in life # sarcasm *
40074	0	woke up , showered , made a lunch and got ready for work only to realize that i have the whole weekend off. 😅
40075	0	@ username @ @ username @ @ username @ @ username @ @ username @ how many of those jobs earn # middle class * wages? # economics * # math * # z *
40076	1	i reckon straight women fancy victoria secret models more than straight men do # victoria secret * # irony *
40077	0	incredible insight on the @ username @ # born risky * campaign: # amputee * # movement * # equality * # art * # prosthetics *
40078	0	love # hiphop * mix tapes or have a mixtape to promote check out follow them on twitter # underground hiphop *
40079	0	extended cut  nicha  # trailer * # spoof * # film * # dramatic * # action * # film  number  * # youtube * # fight scenes *
40080	0	@ username @ stunning work. # british * # textiles * # footwear * # made in britain * # not a nike clone *
40081	0	 @ username @   @ username @  sent it but too slow. i had already posted.
40082	0	# female condom * # an ally * # vaginal ly * # prevent * std's/hiv/pregnancy # latex * # free * # not * # restrictive tight * # women gay * men
40083	0	little cutie # chico * # dog * # doggy * # puppy * # sweet * # cute * # uk * # black * # biscuit * # not * # mine * # mini * # miss * # my *
40084	1	@ username @ niagra falls tho... really? # irony * # lol *
40085	1	if we win against poland and scotland, does that put us  number th in the world rankings. @ username @ @ username @ # sarcasm *
40086	0	# myanmar * # men * # plead * # not * # guilty * to # murder * of # british * # tourists * via @ username @
40087	1	since the tribunal was established  number  years ago, no complaint against the intelligence services has ever been upheld. # trust the system * # not *
40088	1	@ username @ : garner protesters chant 'f*ck fox news' despite fox agreeing with them # eric garner * # irony *
40089	0	 @ username @  after  number , why did nato need to expand?
40090	1	the # irony * of playing this song on my way to # work *  #nomoney # part time cooks * blackmossptc thanks for...
40091	0	you are taking your responsibilities so seriously today that i... more for leo 
40092	1	@ username @ @ username @ @ username @ @ username @ @ username @ we get it right for business the trickle down fairy will do the rest # not *
40093	0	can you not understand that not everything is about the president?  @ username @   @ username @   @ username @   @ username @ 
40094	1	when you are in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling # not *
40095	1	well now the festive season has begun, let us take a moment to reflect on how much more royalties slade and wizard will get # sarcasm *
40096	0	the last day of the year and i will be tweeting on my major highpoints of the year ...good, bad and ugly
40097	0	mb forgot to move the elf on shelf and now  number  is asking me if christmas is real. 😥 @ username @ 
40098	0	 @ username @  happy new year, da! thanks sobra for this year 👍👍
40099	0	watch: # megatron * from # transformers * rant about social media # irony *
400100	0	@ username @ @ username @ # not * # working * when are we able to download games we paid in good faith? # psn * start working again?
400101	1	i just wrote a  number  page paper... i was awfully tired when i was writing it and now i cannot sleep. # irony *
400102	0	@ username @ happy birthday skip! we will always love you! # phillies * # legend *
400103	0	or a trout, or northern pike  @ username @   @ username @   @ username @   @ username @   @ username @ 
400104	0	one of my favorite things to do is to make people wonder...it was completely unintentional but buying bogs mud boots in a dress will do it
400105	0	watching sanjay, @ username @ ... getting the start vs. butler and liking what i see! # min ny *
400106	1	there is no better way to start the week than to get your wisdom teeth taken out at  number  am!!! # not * ☺😊😳
400107	1	the most exciting way to start a friday: a presentation on structurally deficient bridges. # sarcasm * # lobbying life *
400108	0	new shirt # new * # shirt * # i am * # sorry * # its * # just * # i * # literally * # do * # not * # care * # at * # all *
400109	0	 @ username @   @ username @   @ username @  it was not for one person. it was a business expense.
400110	0	hahahaha!! oops.......i am addicted to @ username @ tweets sooo funny! you got to follow him for # hilarious * # sarcasm * # tweets * # rt *
400111	0	 @ username @   @ username @   @ username @  absolutely loved it! well done all involved!
400112	0	 @ username @  that was the case, not the recording.so comparing the two is apple & oranges.
400113	0	wow...lol  need cash in your hands today? go to   #workfromhome # not * # wu n * # not * # mca *
400114	0	at least i do not have to clean the floor
400115	1	incidentally the foreword for movie # bhopal a prayer for rain * is by subroto roy sahara - saying - justice delayed is justice denied. # irony *
400116	1	@ username @ our  number  losses followed bye weeks & an fcs team. do we get rid of those next year? # sarcasm *
400117	0	# ask super woman live * if you could swim in any liquid besides water what would you swim in? @ username @   number 
400118	0	one of the most embarrassing losses @ username @ ever. # wtf *
400119	0	 @ username @  untrue - its cutler's fault
400120	1	# mala la * yousufzai receives # nobel peace prize * and # pakistan * ranks in top  number  dangerous countries !!! # irony *
400121	0	# not * so ugly christmas sweater red with red snowflakes & sequins cardigan  number x xl
400122	1	testing water temperatures # exciting times * # not *
400123	1	waking up with your cat attacking your hand is always delightful..... # not *
400124	0	may not have hung out with you as much as some people, but every time we did it was a blast! you... 
400125	0	@ username @ the # usa * is # not * a # democracy * the # usa * is a # republic * from of # g over ment * do you # know * # what * the # pledge * of # allegiance * say's?
400126	1	i blame my mom. mother of the year # sarcasm *
400127	1	pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. # irony *
400128	0	@ username @ @ username @ to be fair, you did not use the mandatory # sarcasm * hashtag :p
400129	0	'i like the hope jan ellis writes with, the precision of the prose, and also the # humour * and # irony * she brings.'
400130	0	girls just want to have fun#work#not#friends#only#dance#drinks#antennagrouprocks by mariag...
400131	1	the bay area storm is so big that tons of people's work was canceled today, causing me to be early to mine. # irony * # storm aged don *
400132	0	@ username @ i am from the uk and i honestly think your a goddess! i love how you speak your mind but have a gentle side. # love * # patti knows *
400133	1	leaving whilst its dark is fun. # not *
400134	0	@ username @ please note # sarcasm * in last tweet before you kill yourself ;) many good pros including @ username @ can show you best usage
400135	0	 @ username @  my mum to be back with us for xmas 🎄
400136	1	@ username @ even though @ username @ 's got more ex-wives than @ username @ majors, i am happy for that washed-up mess... # not * # blocked *
400137	0	@ username @ ucan make money # tweeting * this info w/ new app   <-news   
400138	0	take me tooooo church # not *
400139	1	a 'republican move' which will 'effectively rob the royals'. kate's spending  number k on number meal, who is being robbed? # irony *
400140	1	# obama * @ username @ announce special urgent package for # pakistan * .. supported by @ username @ to enhance their fight against obscurantists. # not *
400141	0	 @ username @  shirota yu and... inoue yoshio? he was in mozart! apparently.
400142	0	looking for quality music check>  @ username @  hot record  what about  
400143	1	how is it possible that somebody so interesting is also so, so, so boring? # irony * # what *
400144	0	@ username @ not going this time, we might have a chance! fool me once, shame on you, fool me twice..... # fuck that *
400145	0	 @ username @  minky wale tail fritter for price of a bijoux flat in port talbot.
400146	1	. @ username @ is the first to cut to ads during primetime to proudly announce that they are  putting journalism first . # irony * # nl primetime *
400147	1	. @ username @ @/rbrnetwork number  @ username @ @ username @ i think it is your white skin. or  racist dna . he is a geneticist too, did ya know? # not *
400148	0	# hi * # good * # morning * # insta daily * # snap chat * # self ie * # comment * # # sleep * # do * # not * # wake * # up * @ happy
400149	0	i just want to be done with finals #  number  hours left *
400150	0	 number  bed flat # to let * £ number  pcm (£ number  pw) humphrey middlemore drive, harborne, # birmingham * b number  
400151	1	so there used to be a crossfit place here.... # irony * # pizza wins *
400152	0	when i start singing songs from once more with feeling to myself while at work... # buffy musical * # stuck in my head *
400153	0	i am heading off, but need to say this!  just because i am concerned for my country, and it is people-does # not * make me a racist! # terrorists *
400154	0	work hard in silence; let success make the noise.
400155	0	 @ username @   @ username @  now what has he said/done??
400156	1	watching alison jackson's portfolio of work # euro best  number  * seems she is cracked it. celebrity + stunt = # viral * # sarcasm *
400157	1	spending the majority of my day in and out of the doctor has been awesome. # sarcasm *
400158	0	@ username @ - p.s. strong tweet. particularly horatio's involvement in the matters # bloodline continues * xxx
400159	1	@ username @ # sp news * # y xe * i hope you were not driving when you took that picture. # irony *
400160	0	my beautiful belles #  number  daughters lucky * # me * # have fun * @ wicklow 🌁
400161	1	@ username @ yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! # not * # thanks *
400162	0	 @ username @  aha, but white girl drinks make me 'so so cray tipsy'
400163	0	this is definitely me! 😁 #me # sarcastic * # sarcasm * # e cards * # e card * # some card * # tease * # funny * # lol *
400164	1	christmas alone😊 how nice # not *
400165	1	work wednesday-sunday .. # yay * # not * # money tho * 😩😭💰😒
400166	1	@ username @ : gavy is one rude motherfucker. *subtweets me* *calls me a motherfucker* # irony *
400167	0	access to housing is not a fundamental human right, according to ontario courts: # on poli * # to poli * # cd n poli *
400168	1	@ username @ : been friendzoned too many times in my life, the perks of being the good guy # sarcasm * # life all * my life this has happened
400169	1	@ username @ : you want to see something irish!!of all the reasons to be closed 😂😂😂 # irony *
400170	0	and then my sister should be home from college by time i get home from babysitting. and it is payday. this is a good friday
400171	0	oh dear, some people do not get # irony * 😳
400172	1	yay for fire alarms at  number am # not *
400173	1	i just drank a healthy, homemade, all fruit smoothie...in a @ username @ beer glass. # irony *
400174	1	should i buy these? and become a full time hipster? lol! # not *
400175	1	just paid $ number . number  for gas! # thanks obama * # sarcasm *
400176	0	you are most welcome! loved the post :d  @ username @ 
400177	0	cannot take my eyes off you  via  @ username @ 
400178	1	i am so ready for monday. 🙆 # sarcasm *
400179	0	 @ username @  rollins was so pissed off haha
400180	0	 @ username @  i do love a chilled night in. saves having a hangover to😂 thank you hun x
400181	1	@ username @ if it got the attention of the smartass to comment that.. did not it work anyway?? # irony *
400182	1	when you are sick and you feel bad for your cells because they are fighting hard for you. # blessed * # appreciative * # sarcasm * # kind of *
400183	0	does this look properly # shaded * i think # not * :-( #shading # techniques * # cube * #  number  d * # view * # learning * # damn * i # suck * # sob *
400184	0	company profile forget me not pet cemetery - # forget * # me * # not * # pet * # cemetery *
400185	0	@ username @ guys!!! you have just smashed it!! # where do broken hearts go * # x factor final *
400186	0	i want to be at home already
400187	0	just realized my last final is tomorrow. faaaaa-
400188	1	@ username @ @ username @ @ username @ @ username @ @ username @ christian europe translated islamic manuscripts # irony *
400189	1	aaaaaand now i have found out that chrome slows down downloads when the screen saver activates. just makes me love it more # sarcasm *
400190	0	the fact that this time next week i will be getting my wisdom teeth out 😖🙊 # chipmunk *
400191	1	@ username @ way to lay out yesterday and put it all on the line # good leader * # sarcasm *
400192	0	two years later & gingerbread house making still makes me cry.
400193	1	amar singh gives a+ rating to the modi govt but arun # shou rie * says more is said than done in present govt # irony * # politics *
400194	1	@ username @ @ username @ @ username @  that is a twist algorithms to because more congestion & increase pollution too bizarre to be true # not *
400195	0	@ username @ # sarcasm * is a service i offer.
400196	0	# phat sex yass * # picnic * picnic porked tiffany
400197	1	i am absolutely positive that coaches love it when parents tell them how to coach and run their program. # sarcasm * # not * # stick to parenting *
400198	0	nice touch. all the bar staff in the ground wearing # saints fc * t shirts
400199	1	@ username @ trust me it will be out of form scandinavian reef again to. @ username @ do love @ username @ i see😒🙈 # irony * # fc barcelona * # mcfc *
400200	1	i literally love when someone throw me in at the deep end # irony * # tough * # life *
400201	0	agree with that... # we * # are * # not * # mind * # readers * # hah a re post *  number gag ⁰you may think we are, but we are...
400202	0	day ninth december to have a pint at the boars head #not really still in bed 😊
400203	0	speed cameras in whipton by village shops. & yes it takes  number  police officers!! 🚔 # waste * # of * # money * # does * # not * # take * # five * # individuals * 😂🚨🚓
400204	1	picked an excellent day to get my hair done 😒 # sarcasm *
400205	0	 @ username @  his daughter is painting his toes! that is a parenting win in my book.
400206	0	cannot say no to that @ username @ try now. let us go @ username @ we can do this # coy q *
400207	0	abc takes a look at  the turkey song  by @ username @ - make it a classic # thanksgiving * -
400208	1	waking up with a pounding headache is just what i need for this final # sarcasm *
400209	0	can always count on you to speak to me on here then delete the messages so it looks like i am talking to myself. 😒  @ username @ 
400210	0	stop by and pick up alexandra's book with a coupon! 
400211	0	 @ username @  i swear we must be twins
400212	0	some days are just better than others..
400213	0	after getting a total of  number  hours of sleep in  number  days, i finally got good sleep last night😁
400214	0	her name is not superwoman, wonder woman, nor dorothy from the wizard of oz. women of excellence 
400215	1	i did not realize boston coach also operated in chicago # irony * # brands *
400216	0	@ username @ and that  somebody  thought you were padoin sister lol !!! # sarcasm fail *
400217	0	once again @ username @ is re writing history re: # cuba embargo * ! *primal scream* # t cot *
400218	0	wow: look what the nfl rams player who did  hands up, do not shoot  pose has been arrested for   via @ username @ # ferguson *
400219	1	someone needs to stop me before i kill someone 😡 love waking up in the worst fcking mood # not *
400220	1	what to do with that old # motherboard * you have laying around. # not * # guitar picks *
400221	0	joe cole just casually walking past...
400222	0	am i the only one who finds it very stressful when the # orion launch * feed keeps buffering...?!
400223	1	@ username @ no ... now someone will start a rumor of $abbv pricing their hcv drug same or higher than $gild # sarcasm *
400224	0	never seen the gym so packed
400225	0	❓❓got mentions ❓❓  #mgwv # auto follow * # re tweet * # rt mu zz a * # team follow back * # t fb jp * #  number  a day * # rt  number  gain *   ⏩ @ username @ ⏪   who is wants to be next?
400226	0	remember to raise a glass of merry to those who are at work keeping the world safe on christmas 🌎🎄🌏🎅🌍❄ 🚑🚒🚓🚁🚢 # essential service *
400227	0	wishing everyone a happy, healthy, and prosperous new year!!!
400228	1	@ username @ @ username @ @ username @ yes, and conventional taxis drive verrrry safely. # pf ft * # sarcasm *
400229	1	just ranted on and the moment i am about to hit send, my ipod just died. # great morning * # not *
400230	0	 number  week scan # not * # long * # now * # exciting * # memory * # all * # good * # happy * # clear * # baby * # boy * @ portlaoise...
400231	0	 @ username @  obama and hillary convinced ukraine that they would protect them if they essentially disarm. need to keep at least one promise.
400232	1	i just enjoy throwing up # not * # hate this * # sick * # want to * # go * # to * # school * # for * # once * # take * # me * # away *
400233	1	@ username @ i actually think he needs to use the youngsters in this reincarnation # irony *
400234	1	what a golden morning. 😒 # not *
400235	0	sleep. sleep you stupid idiot i want to leave my room
400236	0	liberal/#leftists use # racist sexist * # label * for  #dislikes msnbc host ed schultz said racist # not * to support demand for # minimum * wage #sad
400237	0	read at the news '#obama: # the * # american * # way * # of * # life * # is * # not * # a * # gift ' *
400238	0	really missing my momma today.. more than usual. i do not think today will be a good day
400239	0	 @ username @  nevermind that, but do pray tell,would scherzy still play grizabella?
400240	1	everyone wants the truth but nobody wants to be honest... # irony *
400241	0	i will not be surprised if shelling across pak border intensifies during delhi elections to change issues of election's. 
400242	0	every inch of you is perfect from the bottom to the top unless you are skinny # shade * # sarcasm * # the more you know *
400243	0	take a look at those calves!!! 😎😎😂😂 ladies love the calves! # not * # about * # the * # arms * # its * # about *
400244	0	@ username @ your tongue in cheek @ username @ weigh in does nothing but instigate breed specific hate. stick to reporting on tuques. # yy j *
400245	1	@ username @ : you think my mom and i would get along better, she is a middle child too. # irony * # middle child syndrome *
400246	1	is not this blaming the victim? # sarcasm * rt @ username @ every year,  number k college students are injured while drunk.
400247	1	that time when ward was mad because skye hide a secret from him # irony * # skye ward * # agents of shield *
400248	1	while we applauded ourselves on getting to the moon, carl sagan spoke a truth we all denied. #irony
400249	0	can holidays last forever?? # happy times * # sunday out * # me wearing * # w you stores * # elena wears w you * # chanel boy bag * # chanel *
400250	0	watching  @ username @  trich vlogs helps me alot with my trich condition !! ☺️💕
400251	0	photo: orchid tassel chain mermaid dress $ number . number  onesize leave email for invoice 
400252	0	 @ username @  this game is pathetic. how are they losing this game?
400253	0	bromanceshmomance: # i * just checked and he has zero#zero#mentions asking if louis was there#none#nada#not...
400254	1	being a light sleeper is the best. # not *
400255	0	schools in india praying for # # peshawar attack * victims # pray for pakistan * ...
400256	0	the only company i thought would be best for the thesis is unfortunately taken already... a year ago..
400257	0	 @ username @  not worried about it. whenevs 😉
400258	0	@ username @ @ username @ # not * enough; unfortunately.
400259	0	@ username @ . # please * email me captainpc @ username @ .com or contact through dm myself or @ username @ . # i * # have * # dm * # address * # details * # but * # not had reply *
400260	1	@ username @ hahaha yeah i think so too because you know how she loves her with all her heart 😂😂😂.... # not * 🔫.
400261	0	it is really # not * # good * too have the # reputation * for stealing from girls. @ username @ & mr. mason,..expect a call,..(;
400262	0	we need to stop using the words  racist  &  racism   @ username @   @ username @   @ username @   @ username @   @ username @   @ username @ 
400263	0	 @ username @   @ username @  probably my favourite book. could not put it down.  number stars!
400264	0	from what i can tell...most strippers belong right where they are # no college needed * # adam smith * # specialization * # strippers *
400265	1	@ username @ dualistic, as in good and evil? right, because that does not apply to the real world.... # sarcasm * # orcs live *
400266	1	# consensus * of absolute hilarious # irony * – # michael mann * to lecture on # professional * # ethics * for # climate * # scientists *  
400267	0	 number  dollar obx  number  dollar gboro gone # lock it in * # lot to club * # bank open * # dou men tur deposit not * criminal
400268	1	i may or may not have put @ username @ at the top of @ username @ tree soon as he likes christmas time... # sarcasm *
400269	0	regarding my # at t * case; i have contacted the bbb, fcc, and my states attorney general. next... # w faa * # not * # stopping *
400270	0	acronyms because we are cool as fuck. judge me. 
400271	0	only a true nightshift person would understand this # night shift * # hardcore * # teamwork * # not * # always *
400272	0	actually, it was not, it was purely economics  @ username @   @ username @   @ username @   @ username @   @ username @   @ username @   @ username @ 
400273	1	sunday is such a fun day to study # not * # ew * # say what *
400274	1	reunited with my pump this morning. # yay * # not * 😣
400275	1	my dad's still going to get me santa's gifts since it is my last year before  number , but i really do not know what to ask for... # irony *
400276	1	remember that one time i worked both jobs while sick and it did not suck at all... # sarcasm * # not worth it *
400277	0	i am really excited for next semester
400278	0	 @ username @   @ username @  actually, even delivery will not save some. o voted to let born alive die. also, look up   number th trimester abortions .
400279	0	good luck finding someone to take the other side of that bet lol  @ username @ 
400280	1	it is good that very few businesses/govts in em economies have borrowed much via dollar-denominated loans from international banks. # sarcasm *
400281	0	@ username @ : 🙌🙌 # fit fam * # fitness * # health *
400282	0	gta # san * # andreas * #  number  * # is * # not * # coming * # in * #  number  * one media has released that gta san andreas  number  is coming in  number ...
400283	1	what a great way to start the day!! # not * 😠
400284	0	 @ username @  i wonder what % of that  number % agree on what a private cloud is
400285	0	if i were to ask. i want to stay here for as long as possible.. #thinking
400286	1	@ username @ @ username @ @ username @ just wait till cleveland comes again! # sarcasm *
400287	1	'liberated' iraq --  number  one of bloodiest years with more than  number , number  victims: thank you, western liberators # sarcasm *
400288	0	@ username @ one hope this gets a rt! # recycling * # roses * # holly * # wreath * # merry christmas *
